x,y,raw,cumulative,Cloglog
-76.71717688656541,7.522495836295524,2.23921E-6,0.198144818,0.00120531
-74.20051021983942,8.764162502991457,7.43563E-8,0.005261225,0.000040047
-70.5838435530875,-1.9941708305954617,7.85048E-6,1.173875839,0.004219338
-74.19217688650589,0.13916250278815667,4.92389E-6,0.600363124,0.00264849
-75.98384355321478,5.530829169581911,1.14019E-5,1.74395875,0.006122245
-69.37551021972568,3.5641625028688884,5.1118E-7,0.038613129,0.000275283
-72.25884355312698,3.4391625028659414,2.82091E-8,0.001138186,0.000015193
-78.31717688660312,-3.0025041639525627,1.14558E-5,1.751959331,0.006151119
-72.30051021979463,-0.9025041639030631,4.8183E-6,0.587188701,0.002591769
-77.39217688658132,-0.21083749722009326,1.82203E-4,14.228406594,0.093473045
-74.94217688652357,9.889162503017975,2.15013E-8,0.000730389,0.000011581
-77.05884355324012,6.62249583627431,3.21685E-8,0.001454128,0.000017326
-77.52551021991779,-0.4691708305595155,5.4747E-5,5.261428861,0.029056239
-72.96717688647702,-1.844170830591926,2.37518E-6,0.214992072,0.001278455
-71.95884355311992,6.105829169595464,8.9005E-6,1.376298265,0.004782332
-71.12551021976694,-1.0025041639054209,9.05307E-6,1.408628421,0.004864113
-76.76717688656659,1.4058291694846803,8.51258E-5,7.606973929,0.044813556
-74.10884355317059,1.2974958361487934,3.3357E-6,0.342926787,0.001794993
-76.93384355323718,6.855829169613142,3.11967E-8,0.001374943,0.000016802
-71.92551021978579,5.022495836236595,7.17049E-8,0.005026879,0.000038619
-76.01717688654891,-1.669170830587801,7.95477E-6,1.193622199,0.004275271
-70.78384355309223,6.647495836274898,1.54457E-7,0.011855624,0.000083187
-76.42551021989186,1.6558291694905725,5.00798E-5,4.878728254,0.026612428
-79.44217688662964,-2.74417083061314,6.58821E-8,0.004520189,0.000035483
-72.6255102198023,1.6641625028241025,5.98579E-7,0.046833091,0.000322342
-76.6588435532307,3.1974958361935775,2.07895E-5,2.534845737,0.011134771
-73.6338435531594,0.4891625027964066,2.72975E-6,0.254145292,0.001469163
-73.75051021982881,1.4224958361517395,5.96266E-6,0.795944095,0.003206338
-69.80884355306924,2.2558291695047155,1.26482E-6,0.109225277,0.000680999
-79.35051021996081,0.3391625027928704,2.49653E-4,17.154389149,0.125814603
-74.08384355317,5.405829169578964,1.65506E-4,12.994132101,0.085284048
-73.70051021982763,7.072495836284916,4.53503E-8,0.002732223,0.000024425
-76.00884355321537,6.947495836281971,8.42091E-5,7.564558817,0.044341831
-72.63384355313582,0.0808291694534482,2.2474E-6,0.198818303,0.001209717
-79.78384355330437,-2.3525041639372413,9.02412E-7,0.075266043,0.000485921
-74.07551021983647,1.964162502831174,4.52751E-6,0.537602279,0.002435544
-71.56717688644402,12.430829169744552,7.22721E-10,0.000000993,0.000000389
-74.95884355319063,-0.09417083055067632,3.718E-6,0.407528839,0.002000508
-77.33384355324661,1.4474958361523287,1.26231E-5,1.883627208,0.006775743
-74.51717688651355,1.1641625028123173,7.37121E-6,1.068268641,0.003962262
-76.97551021990483,6.714162502943137,1.26119E-8,0.000262416,0.000006793
-74.62551021984943,4.064162502880673,3.99346E-5,4.022730519,0.021279125
-71.26717688643694,2.589162502845906,6.5789E-7,0.051981997,0.000354277
-75.12551021986123,6.772495836277845,5.39146E-4,25.08513817,0.252023686
-74.80051021985356,5.22249583624131,9.81457E-7,0.084339444,0.000528473
-73.0755102198129,-1.852504163925456,2.53298E-6,0.230458237,0.001363333
-74.37551021984355,2.1724958361694178,5.08172E-6,0.626824474,0.002733271
-77.25884355324484,4.222495836217738,9.28247E-8,0.006856055,0.000049994
-77.86717688659252,-2.1858374972666463,9.63644E-5,8.467618304,0.050577962
-80.15051021997967,-2.1025041639313486,6.10638E-5,5.762326897,0.032353998
-76.38384355322421,5.064162502904245,8.40247E-6,1.285468443,0.004515342
-72.85884355314113,0.9474958361405434,1.57448E-6,0.138006837,0.000847657
-75.83384355321125,-0.9191708305701232,6.80502E-6,0.963243159,0.003658472
-71.68384355311343,2.930829169520626,1.53085E-7,0.011686545,0.000082448
-74.4171768865112,10.447495836364467,4.12458E-9,0.000034814,0.000002221
-76.80884355323424,6.989162502949619,6.61664E-8,0.004553222,0.000035637
-72.24217688645993,2.2808291695053047,8.86202E-8,0.006484008,0.00004773
-74.90884355318946,0.9558291694740726,9.1948E-6,1.435091854,0.004940076
-77.2505102199113,1.8974958361629355,1.23276E-6,0.106093727,0.000663743
-73.67551021982705,11.030829169711552,1.64014E-4,12.911569768,0.084548409
-68.7921768863786,5.797495836254863,1.13564E-8,0.000215701,0.000006117
-68.89217688638097,4.8808291695665895,3.1564E-8,0.001409446,0.000017
-79.0671768866208,-3.8358374973055387,4.49759E-7,0.033710163,0.000242211
-77.33384355324661,-1.119170830574837,4.64596E-5,4.583971973,0.024712643
-74.07551021983647,4.939162502901298,2.31022E-7,0.017585794,0.000124421
-74.84217688652122,1.7391625028258701,3.15848E-6,0.31501791,0.001699711
-77.13384355324189,2.3891625028411916,3.625E-5,3.72887666,0.019334897
-72.0671768864558,5.030829169570125,4.91794E-8,0.003072906,0.000026488
-73.20051021981585,9.147495836333828,3.66545E-4,20.988665587,0.179154851
-79.25051021995846,-2.3191708306031225,6.33462E-6,0.863575019,0.003406011
-79.90051021997378,-4.210837497314378,8.40922E-6,1.289671287,0.004518963
