Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.25452E-4,26.280431483,0.279904931,0.022605059,0.19047619,0.153846154
6.45473E-4,26.53512323,0.287434424,0.022206732,0.19047619,0.153846154
6.69591E-4,26.801084455,0.296400419,0.021808405,0.19047619,0.153846154
6.82531E-4,27.00453936,0.301164125,0.021509659,0.19047619,0.153846154
7.082E-4,27.285951801,0.310518924,0.021111332,0.19047619,0.153846154
7.12919E-4,27.570414185,0.312224979,0.020713005,0.19047619,0.153846154
7.29102E-4,27.789020711,0.318043726,0.02041426,0.19047619,0.153846154
7.3924E-4,28.010098486,0.321663967,0.020115515,0.19047619,0.153846154
7.86994E-4,28.317184368,0.338459627,0.019717188,0.19047619,0.153846154
7.99644E-4,28.556129894,0.342838661,0.019418443,0.19047619,0.153846154
8.1498E-4,28.79981521,0.348108621,0.019119697,0.19047619,0.153846154
8.30656E-4,29.047669703,0.353451687,0.018820952,0.19047619,0.153846154
8.42888E-4,29.299175083,0.357590573,0.018522207,0.19047619,0.153846154
8.54322E-4,29.55484089,0.36143552,0.018223461,0.19047619,0.153846154
8.72143E-4,29.814042357,0.367381986,0.017924716,0.19047619,0.153846154
8.83315E-4,30.077361126,0.371082008,0.017625971,0.19047619,0.153846154
9.00996E-4,30.256835623,0.376892896,0.017426807,0.214285714,0.153846154
9.63913E-4,30.542165866,0.397139343,0.017128062,0.214285714,0.153846154
1.01069E-3,30.837008213,0.411763904,0.016829317,0.214285714,0.230769231
1.02509E-3,31.040638086,0.416194207,0.016630153,0.214285714,0.230769231
1.04579E-3,31.351905423,0.422505616,0.016331408,0.214285714,0.230769231
1.06181E-3,31.563752011,0.42734193,0.016132245,0.238095238,0.230769231
1.09101E-3,31.779693402,0.436053131,0.015933081,0.238095238,0.230769231
1.12417E-3,32.00191074,0.445786845,0.015733918,0.238095238,0.230769231
1.14663E-3,32.343462244,0.452283183,0.015435172,0.238095238,0.230769231
1.18189E-3,32.576576137,0.462329156,0.015236009,0.238095238,0.230769231
1.19844E-3,32.815776545,0.466981322,0.015036845,0.238095238,0.230769231
1.24717E-3,33.061301762,0.480444353,0.014837682,0.238095238,0.230769231
1.29663E-3,33.317177872,0.493763228,0.014638518,0.238095238,0.230769231
1.29748E-3,33.57659559,0.493988083,0.014439355,0.238095238,0.230769231
1.30403E-3,33.837278094,0.495726413,0.014240191,0.238095238,0.230769231
1.35132E-3,34.105181915,0.508093261,0.014041028,0.238095238,0.230769231
1.39632E-3,34.38071182,0.519576633,0.013841864,0.238095238,0.230769231
1.41322E-3,34.522033434,0.523820573,0.013742282,0.238095238,0.230769231
1.45986E-3,34.812807404,0.535339683,0.013543119,0.238095238,0.230769231
1.46596E-3,35.105530698,0.536824922,0.013343955,0.238095238,0.230769231
1.51452E-3,35.256982407,0.548484299,0.013244374,0.238095238,0.230769231
1.53553E-3,35.563607324,0.5534381,0.01304521,0.238095238,0.230769231
1.54296E-3,35.872034365,0.555176307,0.012846047,0.238095238,0.230769231
1.54806E-3,36.026840469,0.556366375,0.012746465,0.238095238,0.230769231
1.59015E-3,36.343425776,0.566061741,0.012547301,0.238095238,0.230769231
1.59421E-3,36.502846974,0.566986422,0.01244772,0.238095238,0.230769231
1.6128E-3,36.823750807,0.571191172,0.012248556,0.238095238,0.230769231
1.66525E-3,37.151712827,0.582837899,0.012049393,0.238095238,0.230769231
1.68571E-3,37.320283961,0.587296056,0.011949811,0.238095238,0.230769231
1.73547E-3,37.664030346,0.59793757,0.011750647,0.238095238,0.230769231
1.75732E-3,37.839762377,0.602523957,0.011651066,0.238095238,0.230769231
1.77211E-3,38.016973667,0.605598934,0.011551484,0.238095238,0.230769231
1.837E-3,38.381623417,0.618808511,0.01135232,0.238095238,0.230769231
1.85729E-3,38.567352691,0.622848268,0.011252738,0.238095238,0.230769231
2.01415E-3,38.768767936,0.652663595,0.011153157,0.238095238,0.307692308
2.0615E-3,39.180189422,0.661191766,0.010953993,0.238095238,0.307692308
2.07688E-3,39.387877256,0.663915805,0.010854411,0.238095238,0.307692308
2.07726E-3,39.595603048,0.663982775,0.01075483,0.238095238,0.307692308
2.0784E-3,39.80344293,0.664183986,0.010655248,0.238095238,0.307692308
2.10069E-3,40.013511998,0.668091324,0.010555666,0.238095238,0.307692308
2.14931E-3,40.440025413,0.676457142,0.010356503,0.238095238,0.307692308
2.1633E-3,40.65635536,0.678823997,0.010256921,0.238095238,0.307692308
2.19338E-3,40.875692959,0.683855743,0.010157339,0.238095238,0.307692308
2.21606E-3,41.078928197,0.687597891,0.010057757,0.238095238,0.307692308
2.24005E-3,41.321510808,0.691508437,0.009958176,0.238095238,0.384615385
2.25656E-3,41.547166963,0.694171277,0.009858594,0.238095238,0.384615385
2.29519E-3,41.776686354,0.700311793,0.009759012,0.238095238,0.384615385
2.35693E-3,42.012379542,0.709869964,0.00965943,0.238095238,0.384615385
2.38219E-3,42.250598811,0.713692358,0.009559849,0.238095238,0.384615385
2.39078E-3,42.728545222,0.714980453,0.009360685,0.261904762,0.384615385
2.39582E-3,42.968126735,0.715732724,0.009261103,0.261904762,0.384615385
2.5591E-3,43.224036537,0.739086524,0.009161522,0.261904762,0.461538462
2.5619E-3,43.480226871,0.739470523,0.00906194,0.261904762,0.461538462
2.6049E-3,43.74071688,0.745285823,0.008962358,0.261904762,0.461538462
2.614E-3,44.002117182,0.746500244,0.008862776,0.261904762,0.461538462
2.69092E-3,44.271208718,0.756532691,0.008763195,0.261904762,0.538461538
2.73319E-3,44.544527598,0.761876733,0.008663613,0.261904762,0.538461538
2.73398E-3,44.817925408,0.761975391,0.008564031,0.285714286,0.538461538
2.73662E-3,45.091586995,0.762304796,0.008464449,0.285714286,0.538461538
2.73934E-3,45.365521259,0.762644837,0.008364868,0.285714286,0.538461538
2.85551E-3,45.651072096,0.776688249,0.008265286,0.285714286,0.538461538
2.86972E-3,45.938044177,0.778348346,0.008165704,0.30952381,0.538461538
2.90613E-3,46.228657193,0.782545084,0.008066122,0.30952381,0.538461538
2.9504E-3,46.523697204,0.787540977,0.007966541,0.30952381,0.538461538
2.9758E-3,46.821277405,0.790355605,0.007866959,0.30952381,0.538461538
3.0101E-3,47.12228706,0.79409651,0.007767377,0.30952381,0.538461538
3.01979E-3,47.424265873,0.795141533,0.007667795,0.30952381,0.538461538
3.02191E-3,47.726456693,0.795369427,0.007568214,0.30952381,0.538461538
3.03944E-3,48.030400663,0.797244269,0.007468632,0.30952381,0.538461538
3.05129E-3,48.335529942,0.798502112,0.00736905,0.30952381,0.538461538
3.09946E-3,48.64547564,0.803533498,0.007269468,0.30952381,0.538461538
3.13917E-3,48.959392309,0.807587071,0.007169886,0.30952381,0.538461538
3.19168E-3,49.196019345,0.812819777,0.007070305,0.30952381,0.538461538
3.21042E-3,49.280434067,0.814651859,0.007070305,0.30952381,0.615384615
3.23929E-3,49.604363339,0.817440527,0.006970723,0.30952381,0.615384615
3.24032E-3,49.928395453,0.817539071,0.006871141,0.30952381,0.615384615
3.31502E-3,50.259897836,0.824556688,0.006771559,0.30952381,0.615384615
3.34557E-3,50.594455029,0.827348044,0.006671978,0.30952381,0.615384615
3.3537E-3,50.92982489,0.828083117,0.006572396,0.30952381,0.615384615
3.4504E-3,51.274865055,0.836593574,0.006472814,0.333333333,0.615384615
3.46586E-3,51.621451519,0.837914787,0.006373232,0.333333333,0.615384615
3.5703E-3,51.978481571,0.846562743,0.006273651,0.333333333,0.615384615
3.57212E-3,52.335693489,0.846709178,0.006174069,0.357142857,0.615384615
3.60267E-3,52.695960315,0.84914816,0.006074487,0.357142857,0.615384615
