Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.1275E-3,32.574445801,0.442756301,0.015036845,0.238095238,0.230769231
1.15704E-3,32.803957402,0.451230328,0.014837682,0.238095238,0.230769231
1.17691E-3,33.039062832,0.456854557,0.014638518,0.238095238,0.230769231
1.19488E-3,33.276667904,0.4618927,0.014439355,0.238095238,0.230769231
1.22355E-3,33.519792009,0.469836134,0.014240191,0.238095238,0.230769231
1.26689E-3,33.772018663,0.481619238,0.014041028,0.238095238,0.230769231
1.29486E-3,34.02915946,0.489086028,0.013841864,0.238095238,0.230769231
1.30832E-3,34.289866366,0.492638913,0.013642701,0.238095238,0.230769231
1.35786E-3,34.5578012,0.505507784,0.013443537,0.238095238,0.230769231
1.37514E-3,34.832265336,0.509921512,0.013244374,0.238095238,0.230769231
1.39165E-3,35.109372208,0.514098987,0.01304521,0.238095238,0.230769231
1.44006E-3,35.253378506,0.526147382,0.012945628,0.238095238,0.230769231
1.50082E-3,35.551780294,0.54084665,0.012746465,0.238095238,0.230769231
1.51411E-3,35.853987427,0.543999618,0.012547301,0.238095238,0.230769231
1.55344E-3,36.009331618,0.553207311,0.01244772,0.238095238,0.230769231
1.63916E-3,36.332074701,0.572633782,0.012248556,0.238095238,0.230769231
1.68869E-3,36.668613603,0.583473863,0.012049393,0.238095238,0.230769231
1.69058E-3,36.837671511,0.583880973,0.011949811,0.238095238,0.230769231
1.79339E-3,37.017010362,0.605487291,0.011850229,0.238095238,0.230769231
1.83276E-3,37.381597879,0.613460525,0.011651066,0.238095238,0.230769231
1.87414E-3,37.569011597,0.621667769,0.011551484,0.238095238,0.230769231
1.87858E-3,37.756869344,0.622538018,0.011451902,0.238095238,0.230769231
1.91607E-3,38.138314892,0.629806691,0.011252738,0.238095238,0.230769231
1.91972E-3,38.330286991,0.630507066,0.011153157,0.238095238,0.230769231
1.94188E-3,38.524475078,0.634729251,0.011053575,0.238095238,0.230769231
1.99426E-3,38.820420183,0.644518025,0.010854411,0.238095238,0.230769231
2.06846E-3,39.130255347,0.657937475,0.01075483,0.238095238,0.307692308
2.07168E-3,39.337423352,0.658509046,0.010655248,0.238095238,0.307692308
2.07857E-3,39.545280822,0.659727955,0.010555666,0.238095238,0.307692308
2.10781E-3,39.7560616,0.664847957,0.010456084,0.238095238,0.307692308
2.14941E-3,40.183680281,0.672001637,0.010256921,0.238095238,0.307692308
2.16438E-3,40.400117808,0.674537668,0.010157339,0.238095238,0.384615385
2.20705E-3,40.620823129,0.681662324,0.010057757,0.238095238,0.384615385
2.20968E-3,40.841791292,0.682095977,0.009958176,0.238095238,0.384615385
2.22919E-3,41.064710073,0.685295834,0.009858594,0.238095238,0.384615385
2.39518E-3,41.304228157,0.71125493,0.009759012,0.238095238,0.384615385
2.41245E-3,41.545473319,0.71382971,0.00965943,0.238095238,0.384615385
2.41857E-3,41.787330272,0.714736268,0.009559849,0.238095238,0.384615385
2.41911E-3,42.029240783,0.714815496,0.009460267,0.238095238,0.384615385
2.47002E-3,42.276242987,0.722247802,0.009360685,0.238095238,0.384615385
2.50354E-3,42.526596886,0.727034212,0.009261103,0.238095238,0.384615385
2.56409E-3,42.783006043,0.735473317,0.009161522,0.238095238,0.384615385
2.66065E-3,43.0490711,0.748394146,0.00906194,0.238095238,0.538461538
2.68716E-3,43.31778697,0.751829528,0.008962358,0.238095238,0.538461538
2.69126E-3,43.586912844,0.752356677,0.008862776,0.238095238,0.538461538
2.69977E-3,43.85688953,0.75344701,0.008763195,0.261904762,0.538461538
2.76023E-3,44.132912105,0.761057921,0.008663613,0.261904762,0.538461538
2.79858E-3,44.412770404,0.765764273,0.008564031,0.261904762,0.538461538
2.80938E-3,44.693708849,0.767072782,0.008464449,0.261904762,0.538461538
2.83817E-3,44.977525509,0.770523927,0.008364868,0.261904762,0.538461538
2.84382E-3,45.261907079,0.771195259,0.008265286,0.261904762,0.538461538
2.88471E-3,45.550378476,0.775997339,0.008165704,0.261904762,0.538461538
2.90297E-3,45.840675,0.778107663,0.008066122,0.261904762,0.538461538
2.9339E-3,46.134065115,0.781639357,0.007966541,0.261904762,0.538461538
2.93968E-3,46.428033378,0.782293119,0.007866959,0.261904762,0.538461538
2.95844E-3,46.723877803,0.784401205,0.007767377,0.285714286,0.538461538
2.99841E-3,47.02371889,0.788824111,0.007667795,0.285714286,0.538461538
2.99988E-3,47.323706418,0.788984434,0.007568214,0.30952381,0.538461538
3.02418E-3,47.626124049,0.791627223,0.007468632,0.30952381,0.538461538
3.08742E-3,47.934865601,0.798350517,0.00736905,0.30952381,0.615384615
3.12967E-3,48.247832798,0.802721679,0.007269468,0.30952381,0.615384615
3.16833E-3,48.564665875,0.80663764,0.007169886,0.30952381,0.615384615
3.22645E-3,48.887310421,0.812378628,0.007070305,0.30952381,0.615384615
3.36933E-3,49.224243214,0.825779296,0.006970723,0.30952381,0.615384615
3.38785E-3,49.563027768,0.827444463,0.006871141,0.30952381,0.615384615
3.41618E-3,49.904645433,0.829961346,0.006771559,0.30952381,0.615384615
3.50762E-3,50.255407483,0.837837272,0.006671978,0.30952381,0.615384615
3.6028E-3,50.615687535,0.845647774,0.006572396,0.30952381,0.615384615
3.61291E-3,50.976978767,0.846455121,0.006472814,0.30952381,0.615384615
3.74992E-3,51.35197108,0.856987067,0.006373232,0.30952381,0.615384615
3.75323E-3,51.727293609,0.857231781,0.006273651,0.333333333,0.615384615
3.78781E-3,52.106074978,0.859770003,0.006174069,0.357142857,0.615384615
3.79141E-3,52.485215874,0.860031234,0.006074487,0.357142857,0.615384615
3.88107E-3,52.873323182,0.866391103,0.005974905,0.357142857,0.615384615
3.88359E-3,53.261682294,0.866565473,0.005875324,0.357142857,0.615384615
3.88501E-3,53.65018306,0.866663466,0.005775742,0.357142857,0.615384615
3.94244E-3,54.044426908,0.870576373,0.00567616,0.357142857,0.615384615
3.97626E-3,54.442052619,0.872826586,0.005576578,0.357142857,0.615384615
4.05287E-3,54.847339378,0.87778043,0.005476997,0.357142857,0.615384615
4.07776E-3,55.255115459,0.879348187,0.005377415,0.380952381,0.615384615
4.12911E-3,55.668026296,0.882518782,0.005277833,0.380952381,0.615384615
4.27481E-3,56.095507306,0.89106915,0.005178251,0.404761905,0.615384615
4.61402E-3,56.556909025,0.908641573,0.00507867,0.404761905,0.692307692
4.62078E-3,57.018987247,0.908961547,0.004979088,0.428571429,0.692307692
4.67635E-3,57.486622462,0.911547845,0.004879506,0.452380952,0.692307692
4.88074E-3,57.974696054,0.920443906,0.004779924,0.476190476,0.692307692
4.92624E-3,58.467319733,0.922299299,0.004680343,0.476190476,0.692307692
5.1051E-3,58.977829619,0.929182854,0.004580761,0.476190476,0.692307692
5.1958E-3,59.497410021,0.932437115,0.004481179,0.476190476,0.692307692
5.2188E-3,60.019289873,0.933238059,0.004381597,0.476190476,0.692307692
5.26642E-3,60.545931398,0.934866583,0.004282016,0.476190476,0.692307692
5.4113E-3,61.087061399,0.939581446,0.004182434,0.476190476,0.692307692
5.50053E-3,61.637114387,0.94231374,0.004082852,0.476190476,0.692307692
5.55173E-3,62.089400198,0.943825489,0.00398327,0.5,0.692307692
5.56874E-3,62.750339903,0.944318756,0.003883689,0.523809524,0.769230769
5.79114E-3,63.329454394,0.950384785,0.003784107,0.523809524,0.769230769
5.97685E-3,63.927139028,0.954940343,0.003684525,0.523809524,0.769230769
6.02895E-3,64.530034364,0.956141739,0.003584943,0.523809524,0.769230769
6.13919E-3,65.143952914,0.958578774,0.003485361,0.523809524,0.769230769
6.14646E-3,65.758598619,0.958734689,0.00338578,0.547619048,0.769230769
6.22408E-3,66.381006512,0.960362912,0.003286198,0.547619048,0.769230769
6.26745E-3,67.00775113,0.96124446,0.003186616,0.547619048,0.769230769
6.48098E-3,67.65584962,0.965307405,0.003087034,0.547619048,0.769230769
6.78788E-3,68.334637949,0.97041227,0.002987453,0.547619048,0.769230769
7.094E-3,69.044038101,0.974755764,0.002887871,0.547619048,0.769230769
7.23378E-3,69.767416044,0.976521035,0.002788289,0.547619048,0.769230769
7.97928E-3,70.565344162,0.984049888,0.002688707,0.547619048,0.769230769
8.04317E-3,71.369661206,0.984569733,0.002589126,0.571428571,0.769230769
8.06965E-3,72.176625813,0.984780158,0.002489544,0.595238095,0.769230769
8.08751E-3,72.985376998,0.98492053,0.002389962,0.619047619,0.769230769
8.09924E-3,73.795301154,0.985011985,0.00229038,0.619047619,0.769230769
8.18959E-3,74.614259977,0.985698071,0.002190799,0.619047619,0.769230769
8.75573E-3,75.489832529,0.989337009,0.002091217,0.619047619,0.769230769
9.08309E-3,75.819972067,0.991002036,0.001991635,0.619047619,0.769230769
9.7195E-3,76.461783027,0.993531562,0.001991635,0.619047619,0.846153846
1.00054E-2,77.462321789,0.994422908,0.001892053,0.619047619,0.846153846
1.05325E-2,78.515574052,0.995756961,0.001792472,0.619047619,0.846153846
1.08421E-2,79.599783513,0.99638632,0.00169289,0.642857143,0.923076923
1.0892E-2,80.688984267,0.996478664,0.001593308,0.666666667,0.923076923
1.0931E-2,81.782084407,0.996549162,0.001493726,0.69047619,0.923076923
1.12455E-2,82.906639024,0.997068586,0.001394145,0.714285714,0.923076923
1.13816E-2,84.044796553,0.997268267,0.001294563,0.738095238,0.923076923
1.15786E-2,85.202655823,0.997533606,0.001194981,0.761904762,0.923076923
1.19218E-2,85.997326211,0.997935815,0.001095399,0.785714286,0.923076923
1.21013E-2,86.412786109,0.998119262,0.001095399,0.785714286,1
1.21638E-2,87.629168652,0.998179268,0.000995818,0.80952381,1
1.25991E-2,88.889083159,0.998547235,0.000896236,0.80952381,1
1.28826E-2,90.177347823,0.998745877,0.000796654,0.833333333,1
1.29223E-2,91.469579168,0.998771414,0.000697072,0.857142857,1
1.30414E-2,92.773714659,0.998844971,0.000597491,0.880952381,1
1.37003E-2,94.143744834,0.999179321,0.000497909,0.904761905,1
1.39995E-2,95.543694722,0.999297279,0.000398327,0.928571429,1
1.43094E-2,96.974639,0.999401627,0.000298745,0.952380952,1
1.4719E-2,98.446539481,0.999516137,0.000199164,0.976190476,1
1.55346E-2,100,0.99968303,0.000099582,0.976190476,1
1.55346E-2,100,0.99968303,0,0.976190476,1
